BuyerRef	DeliveryDate	PaymentDuration	TotalPrice
710	2005-02-04	24	281612.65
710	2005-06-18	19	6019.16
710	2004-07-29	18	296025.16
710	2004-12-30	9	38812.8
710	2003-08-08	8	136705.63
710	2003-08-06	2	23714.34
710	2005-07-11	1	62063
711	2004-03-03	93	63744.21
711	2005-02-28	71	318840.04
711	2004-05-03	66	244902.88
711	2003-09-23	62	17785.12
711	2003-08-22	51	89976.5
711	2003-05-28	49	164633.11
711	2003-04-09	48	1492
711	2004-04-11	42	169340.28
711	2004-09-26	20	77711.81
711	2004-08-30	19	160189.72
711	2004-05-17	18	834683.13
711	2003-06-06	12	22829.18
711	2005-02-20	8	52213.98
711	2005-05-02	8	166212.11
711	2003-03-13	6	300935.78
711	2004-12-12	6	157101.97
711	2005-06-20	1	39439.2
712	2005-06-02	78	97820.87
712	2005-02-11	72	16347.1
712	2003-06-14	66	105434.86
712	2003-06-13	61	492467.96
712	2003-07-01	50	201076.15
712	2004-01-05	45	69234.01
712	2004-04-11	42	101287.19
712	2004-10-20	31	34359.05
712	2005-07-15	26	250603.7
712	2003-10-30	22	87685.32
712	2003-04-06	19	56705.77
712	2004-11-21	8	199284.29
713	2005-01-18	97	84528.85
713	2004-02-11	46	119678.76
713	2005-05-07	44	48677.95
713	2004-04-13	43	361438.93
713	2003-08-19	30	116520.62
713	2003-06-01	27	8894.81
714	2004-07-16	97	113588.8
714	2003-12-04	62	88827.54
714	2004-09-22	61	80793.35
714	2005-04-17	59	10201.01
714	2004-05-18	57	94335.6
714	2005-06-09	53	64703.42
714	2005-03-05	52	283178.54
714	2004-05-30	50	33019.88
714	2004-09-02	49	103589.31
714	2003-05-04	14	34004.7
714	2003-11-14	11	742806.78
714	2003-08-07	10	101140.97
714	2004-07-20	7	1204.44
715	2003-03-31	86	160030.83
715	2004-07-07	76	27672.06
715	2003-05-24	65	31282.81
715	2005-07-03	59	150320.82
715	2003-05-08	47	309662.69
715	2005-06-12	43	49223.82
715	2005-01-10	36	4631.12
715	2005-01-13	36	64139.23
715	2003-04-01	28	154076.32
715	2004-07-25	15	170182.02
715	2004-07-10	11	104738.94
715	2003-07-30	10	62248.48
715	2004-12-05	1	55825.14
716	2004-08-14	63	77367.29
716	2005-02-19	58	76437.06
716	2005-03-12	51	219089.95
716	2005-02-10	46	15693.96
716	2003-09-10	46	47090.25
716	2005-07-01	45	167371.6
716	2004-06-06	27	52074.52
716	2005-04-17	25	10187.63
716	2004-06-30	9	4853.25
716	2004-06-26	4	21485.09
716	2004-10-10	4	174952.29
717	2004-03-09	117	46418.29
717	2003-02-25	97	579900.96
717	2003-06-09	61	162426.77
717	2003-05-17	58	86501.85
717	2004-05-08	48	55875.3
717	2005-02-09	43	14600.39
717	2004-04-12	26	246614
718	2005-02-21	83	17765.14
718	2003-06-15	69	18162.67
718	2004-09-23	66	76395.83
718	2003-07-16	63	269072.08
718	2005-06-10	57	221978.88
718	2004-02-26	56	45987.16
718	2004-05-12	55	215095.54
718	2003-08-16	54	140609.92
718	2004-07-07	53	146336.39
718	2005-01-03	50	16178.07
718	2003-08-11	49	7396.1
718	2004-09-26	49	168806.43
718	2005-02-06	46	19040.58
718	2004-03-23	45	132439.5
718	2004-02-16	44	170938.34
718	2003-05-03	35	49161.03
718	2004-12-14	28	96114.2
718	2004-09-28	24	90413.57
718	2003-04-30	19	296547.97
718	2003-09-22	10	61585.2
718	2003-12-08	4	10662.64
718	2005-05-16	4	45213.74
719	2003-07-25	78	428728.15
719	2005-07-20	74	331763.84
719	2005-03-20	72	462988.27
719	2004-10-16	62	26517.33
719	2004-03-09	56	1280420.4
719	2003-04-07	52	67529.63
719	2003-01-31	50	320779.59
719	2005-03-11	45	4094.03
719	2005-06-06	45	137314.25
719	2003-04-30	43	58783.54
719	2004-04-07	26	2309.17
719	2004-10-01	7	342264.17
720	2003-07-20	118	204819.98
720	2003-10-01	67	56295.61
720	2005-03-19	60	68019.29
720	2003-12-22	55	461811.35
720	2004-07-02	43	145308.68
720	2003-04-21	42	19396.56
720	2004-07-09	40	110817.43
720	2004-09-06	36	138696.25
720	2003-09-06	31	60811.92
720	2003-07-21	29	129759.65
720	2005-06-04	29	198108.97
720	2005-04-16	27	283422.43
720	2004-08-26	26	64517.65
720	2005-06-09	26	115683.06
720	2003-08-07	25	161225.02
720	2003-03-14	23	1199261.83
720	2004-12-16	13	72481.5
720	2003-03-31	7	20351.4
720	2004-09-25	7	47820.26
720	2003-05-10	6	212423.84
721	2005-03-11	127	29870.9
721	2004-02-20	102	11876.54
721	2003-06-07	97	63636.8
721	2005-03-08	82	215782.44
721	2005-05-11	68	89114.12
721	2005-01-06	64	62886.48
721	2004-04-18	58	7478.99
721	2003-12-23	56	66211.05
721	2003-12-01	55	111020.26
721	2004-05-11	55	26141.56
721	2003-11-19	49	509095.54
721	2005-05-13	48	77043.97
721	2004-11-19	45	12282.39
721	2003-09-08	37	156972.68
721	2003-03-27	19	54691.44
721	2005-06-09	17	88744.04
721	2004-07-27	9	118154.19
721	2003-10-27	8	146516.06
721	2004-05-18	1	53846.71
722	2004-11-24	120	9791.6
722	2004-09-08	108	199763.86
722	2003-08-03	105	46744.04
722	2004-02-16	90	169911.77
722	2005-04-14	73	1222.65
722	2003-12-09	65	182410.3
722	2005-02-16	54	111230.73
722	2003-08-18	51	233253.92
722	2003-10-04	45	169116.17
722	2003-11-06	45	240236.73
722	2004-02-24	37	187941.2
722	2004-03-17	13	212041.06
722	2003-06-15	2	214588.94
723	2004-10-23	67	91730.4
723	2003-10-04	64	19906.68
723	2004-06-17	59	209234.43
723	2005-07-26	45	39758.9
723	2004-06-14	37	109433.85
723	2004-04-10	8	323202.39
723	2003-05-25	3	7452.76
724	2004-08-26	113	156050.9
724	2003-08-16	74	552693.94
724	2003-10-19	67	8492.08
724	2004-01-03	45	4049.52
724	2004-01-29	43	260487.15
724	2003-03-28	40	52674.83
724	2005-03-29	28	92101.1
724	2005-02-19	21	165813.9
724	2005-01-11	19	35063.23
724	2004-09-15	18	769015.35
724	2003-10-22	12	14196.16
724	2004-11-20	2	37744.27
724	2005-07-05	2	93765.54
725	2004-07-19	83	168025.15
725	2003-02-17	70	235981.23
725	2004-09-07	67	647101.97
725	2003-10-08	61	51037.77
725	2003-08-13	59	66291.9
725	2004-09-30	59	258615.7
725	2003-09-26	58	72538.33
725	2003-10-10	58	164211.48
725	2004-10-06	56	310684.99
725	2003-12-17	48	271601.4
725	2005-04-14	47	156504.99
725	2004-04-23	45	76131.8
725	2003-08-15	44	98539.95
725	2004-10-12	41	305128.56
725	2005-04-08	40	40731.99
725	2005-01-29	35	123550.56
725	2005-07-10	10	107703.46
725	2005-03-18	8	705.46
725	2003-03-23	1	243611.79
726	2004-02-17	102	458982.23
726	2003-07-13	56	505983.19
726	2003-05-10	54	101465.05
726	2003-06-24	48	87348.28
726	2005-03-12	31	1768.2
726	2003-02-05	27	84922.73
726	2004-01-01	16	30937.54
727	2003-09-03	127	240552.85
727	2005-03-13	106	376030.52
727	2003-06-20	63	12660.31
727	2004-04-03	60	68340.12
727	2004-09-09	53	141646.35
727	2003-03-12	50	16054.51
727	2003-09-24	49	262139.39
727	2004-10-11	47	10362.62
727	2003-10-20	40	381910.46
727	2005-05-13	29	157416.86
727	2003-04-22	24	62745.68
727	2003-12-23	24	60189.78
727	2005-03-26	16	83126.11
727	2004-06-15	12	40683.86
727	2005-06-20	8	66042.78
727	2005-01-09	7	219820.57
728	2004-10-13	108	11477.52
728	2003-11-22	74	189153
728	2005-05-25	72	90464.06
728	2003-09-11	69	10276.84
728	2004-02-06	61	62140.35
728	2005-01-04	57	311582.69
728	2005-06-18	56	9664.2
728	2003-05-23	54	239247.96
728	2003-07-10	48	58277.35
728	2003-11-23	38	101757.38
728	2004-08-07	36	483980.96
728	2005-07-11	27	153608.95
728	2004-06-06	8	191909.55
728	2005-01-28	7	55657.62
728	2003-11-29	2	354021.07
729	2004-07-08	105	147227.17
729	2003-10-09	94	16340.34
729	2003-09-25	88	39213.06
729	2005-02-04	64	16517.53
729	2004-09-29	55	203801.15
729	2003-07-20	51	328084.34
729	2004-04-10	49	49164.59
729	2003-07-30	36	96740.14
729	2003-08-26	35	24925.5
729	2005-06-02	26	3261.96
729	2003-06-19	15	84512.97
729	2005-06-24	14	56319.91
729	2003-07-26	13	51923.61
729	2004-11-22	8	212121.05
729	2004-02-11	6	91996.74
729	2004-09-29	1	48648.81
730	2003-05-04	100	486370.02
730	2003-11-08	99	9556.28
730	2004-11-20	67	167826.3
730	2004-07-04	65	96256.28
730	2003-02-13	61	34779.04
730	2004-12-25	54	1598.22
730	2004-01-22	47	87529.24
730	2005-02-20	40	122282.68
730	2005-05-10	41	47668.66
730	2003-06-08	38	91218.91
730	2005-06-22	37	34904.38
730	2003-08-18	27	181871.58
730	2004-05-04	27	415394.29
730	2003-12-06	24	58782.11
730	2004-04-26	22	201271.74
730	2005-05-25	20	14886.34
730	2004-10-31	16	43255.13
730	2004-05-28	13	7932.7
730	2003-11-30	9	297977.75
730	2005-02-05	8	24613.67
731	2004-05-11	119	130394.43
731	2005-05-26	79	226919.06
731	2003-07-13	67	59944.95
731	2003-09-01	67	545764.2
731	2004-07-14	59	1007041.37
731	2004-04-18	58	70974.5
731	2003-03-22	57	270289.94
731	2003-03-20	51	46797.1
731	2004-05-13	28	107531.96
731	2004-08-22	9	153366.49
731	2005-07-18	8	232119.69
731	2005-05-04	2	21499.76
732	2003-09-06	88	201658.49
732	2003-08-23	83	345109.33
732	2005-06-26	73	66803.47
732	2003-05-17	50	41887.81
732	2004-06-21	48	39376.79
732	2003-08-06	47	190681.43
732	2005-05-09	44	47150.47
732	2005-05-12	42	6971.94
732	2005-06-02	39	52045.03
732	2004-03-29	28	123909.95
732	2004-07-12	26	118040.88
732	2003-12-05	25	38772.97
732	2004-08-26	24	246624.71
732	2004-12-09	22	65854.61
732	2003-02-16	20	40291.1
732	2003-11-22	15	132243.8
732	2004-01-22	13	35110.77
732	2003-05-02	11	43326.14
732	2003-11-16	9	270266.7
732	2003-02-06	5	1277.85
732	2003-10-12	4	757111.73
733	2003-09-27	88	11561.4
733	2004-10-19	83	100443.02
733	2003-11-11	79	27109.68
733	2004-07-08	78	142431.47
733	2005-01-15	66	67393.97
733	2004-10-21	65	100721.36
733	2003-06-19	61	126254.33
733	2005-05-19	54	52856.72
733	2004-05-20	53	55651.61
733	2003-08-20	46	13531.68
733	2005-05-09	43	37420.86
733	2004-04-16	40	36865.68
733	2003-07-28	37	11070.93
733	2004-10-19	28	160083.04
733	2003-06-01	27	86367.22
733	2003-04-27	15	73714.42
733	2005-02-08	10	151454.11
733	2004-01-23	10	87608.78
733	2004-07-18	10	119357.04
733	2003-05-23	2	235059.15
733	2003-06-22	2	267997.7
734	2005-03-30	107	32492.24
734	2004-10-07	67	33700.39
734	2005-07-02	63	107203.81
734	2003-10-30	56	3976.57
734	2003-09-23	52	237723.39
734	2004-10-23	49	267387.16
734	2004-09-02	38	226295.31
734	2003-06-15	37	137876.91
734	2004-03-16	23	13761.33
734	2004-06-09	23	7205.64
734	2003-08-07	19	42311.13
734	2003-10-23	19	329707.25
734	2003-08-22	15	39488.7
734	2005-03-08	15	38849.52
734	2004-09-11	13	231952.3
734	2005-07-18	13	246130.94
734	2005-01-06	4	61606.71
734	2003-07-07	3	72054.84
734	2004-08-31	3	171789.52
735	2005-02-12	118	78440.62
735	2003-03-13	117	15774.52
735	2004-07-27	106	69659.19
735	2005-06-20	72	75963.1
735	2004-10-12	69	7196.24
735	2004-04-18	67	313920.48
735	2004-04-11	67	68956.38
735	2005-04-21	59	424848.14
735	2003-04-11	55	119709.56
735	2005-02-08	50	62075.81
735	2003-05-13	48	149464.13
735	2004-02-25	44	66221.28
735	2005-05-12	39	149590.44
735	2005-07-19	38	70172.1
735	2004-01-22	14	65831.38
736	2003-06-25	116	125257.23
736	2003-09-01	116	87344.68
736	2005-06-14	83	106509.42
736	2003-12-03	65	106111.94
736	2003-07-15	62	188390.75
736	2004-06-12	60	158761.26
736	2003-06-07	51	523239.85
736	2005-03-30	49	103148.99
736	2003-08-10	48	140264.27
736	2004-03-16	37	77903.78
736	2003-07-01	35	357859.01
736	2004-12-13	26	125320.34
736	2004-05-16	23	36998.7
736	2003-07-17	19	297680.34
736	2005-04-22	19	53885.45
736	2004-05-12	17	129372.78
736	2003-03-26	1	10258.3
737	2004-08-29	123	341544.58
737	2004-02-12	121	35017.6
737	2003-10-09	81	24350.24
737	2004-12-28	64	145568.23
737	2004-10-26	61	203790.07
737	2004-10-07	58	92442.78
737	2003-07-29	57	146558.67
737	2005-04-03	54	19849.64
737	2005-08-01	52	59043.58
737	2004-07-04	48	312562.41
737	2004-08-01	47	57888.83
737	2004-10-23	46	55490.56
737	2004-03-27	45	105308.28
737	2003-05-18	43	49107.09
737	2004-09-09	37	495477.29
737	2005-01-20	27	831295.87
737	2003-03-28	10	74437.43
738	2003-02-13	61	108303.42
738	2005-06-17	61	38768.36
738	2004-12-30	60	40245.65
738	2003-12-24	58	86212.35
738	2004-04-07	49	63586.85
738	2003-05-11	46	370448.87
738	2004-03-22	42	33452.61
738	2004-11-06	36	45642.18
738	2003-08-07	23	192970.77
738	2005-03-16	15	33551.57
738	2003-11-25	5	394121.49
739	2005-04-10	85	82169.58
739	2003-07-05	69	620586.61
739	2003-04-30	56	151520.48
739	2004-03-23	56	2978.5
739	2004-04-30	37	34669.14
739	2003-02-10	29	16023.35
739	2005-07-03	21	39181.76
739	2005-04-30	1	125123.06
740	2005-05-13	118	23150.21
740	2004-02-22	96	24423.29
740	2005-06-06	84	131453.46
740	2003-10-09	66	106799.31
740	2003-10-14	58	89133.27
740	2003-06-18	57	81105.47
740	2003-07-08	55	54530.72
740	2003-07-25	51	16063.95
740	2004-11-26	37	176309.01
740	2004-02-15	28	64057.74
740	2005-05-02	26	300938.89
740	2004-01-22	25	33481.91
740	2004-09-23	12	138978.48
740	2004-03-25	4	342861.26
741	2003-11-02	87	21987.16
741	2003-06-14	84	62173.15
741	2003-12-01	77	205845.02
741	2003-03-11	67	83660.5
741	2003-05-17	62	250492.85
741	2003-05-15	60	130915.53
741	2004-09-29	51	103769.61
741	2003-03-23	50	135432.61
741	2003-09-09	38	206936.55
741	2005-01-26	29	24380.38
741	2005-04-07	25	64983.63
741	2003-12-29	16	273702.91
741	2004-04-08	1	111086.75
742	2003-03-22	70	174013.98
742	2005-06-20	63	300047.66
742	2003-07-04	62	132324.04
742	2004-04-12	62	303827.74
742	2004-08-08	53	21717.6
742	2005-04-21	50	163539.4
742	2005-06-26	50	135537.6
742	2005-07-13	42	44366.96
742	2005-01-31	29	101767.78
742	2004-07-20	29	56105.87
742	2005-04-24	28	70557
742	2003-09-05	16	49445.42
742	2005-04-20	10	53760.95
742	2004-08-08	6	137193.27
743	2004-03-05	116	134662.57
743	2003-04-10	110	298650.68
743	2003-03-28	99	18301.34
743	2005-03-02	87	74212.18
743	2004-04-04	66	112641.34
743	2003-07-11	59	290836.6
743	2003-12-02	59	70099.3
743	2004-11-30	56	290645.38
743	2004-11-10	54	159349.06
743	2003-09-09	43	56418.4
743	2003-05-03	40	56660.09
743	2003-11-12	39	218566.92
743	2005-05-31	37	33879.62
743	2003-02-11	29	16978.21
743	2004-08-18	28	144623.71
743	2004-11-16	19	321674.07
743	2004-04-07	10	237676.07
743	2003-12-09	8	564036.63
743	2004-04-02	6	38049.7
744	2004-12-26	93	19362.86
744	2004-02-07	56	80380.27
744	2005-04-10	53	63162.66
744	2003-03-16	48	42479.33
744	2003-08-05	36	62438.69
744	2004-04-29	36	41171.19
744	2003-09-05	16	228198.82
744	2003-09-16	3	195698.81
744	2005-07-21	3	27499.79
745	2003-08-20	95	42508.8
745	2004-07-11	79	62990.39
745	2004-06-18	67	34857.81
745	2003-05-21	64	120614.76
745	2004-12-02	53	20328.71
745	2005-06-08	47	93348.43
745	2005-05-24	35	60813.66
745	2003-06-25	24	622006.99
745	2005-03-20	22	286593.36
745	2004-07-15	19	4336.21
745	2004-12-20	18	3035.55
745	2004-03-02	12	119940.44
745	2005-04-06	10	237596.41
745	2005-02-16	8	198729.72
746	2003-01-29	64	46531.4
746	2005-05-14	45	121769.23
746	2003-06-18	42	45741.55
746	2005-03-20	40	440605.14
746	2004-07-22	37	14301.61
746	2003-09-07	33	351677.34
746	2003-07-03	25	111625.74
746	2003-06-27	24	295991.37
747	2003-04-29	122	63826.51
747	2003-05-17	101	20526.49
747	2004-02-03	101	81792.43
747	2003-05-18	63	34640.15
747	2003-12-14	54	35421.96
747	2005-02-15	53	75104.48
747	2005-01-26	53	195157.63
747	2003-03-14	51	92338.49
747	2005-03-04	50	13684
747	2004-07-30	47	48198.03
747	2005-07-10	45	632940
747	2004-12-11	42	29456.02
747	2003-08-31	40	91121.82
747	2004-06-19	39	289300.23
747	2005-01-02	26	80753.87
747	2003-05-02	8	228022.31
747	2003-08-04	8	63859.24
747	2004-05-05	8	99176.92
747	2003-05-14	5	1558.08
748	2004-01-31	127	168754.54
748	2004-11-21	65	52325.51
748	2003-06-03	63	75396.97
748	2004-04-03	58	205508.73
748	2003-09-26	55	7312.28
748	2005-06-25	54	244939.61
748	2003-04-05	53	182469.44
748	2004-12-17	50	158831.64
748	2003-08-09	48	177580.87
748	2003-06-13	36	61143.02
748	2005-07-19	26	104217.65
748	2004-09-05	15	300081.59
748	2003-08-01	9	269905.94
748	2005-03-08	4	56304.45
749	2003-08-15	87	109864.33
749	2005-06-01	81	82669.01
749	2004-10-18	79	98206.81
749	2005-06-05	69	77908.16
749	2003-03-27	67	47730.48
749	2004-02-02	67	29177.6
749	2004-10-24	65	170770.79
749	2004-05-18	60	68743.54
749	2004-12-04	59	111311.14
749	2004-02-18	59	46264.35
749	2003-01-25	44	35586.45
749	2004-12-19	43	23076.79
749	2003-04-01	41	420091.58
749	2003-03-31	30	345675.97
749	2005-05-15	29	201351.93
749	2004-04-23	28	24071.09
749	2004-10-28	14	16646.91
749	2003-11-05	10	330727.7
749	2005-07-27	8	99074.54
750	2004-06-28	79	129061.31
750	2005-02-08	64	76953.75
750	2003-03-28	60	8249.08
750	2003-11-04	58	57463.61
750	2004-02-18	55	99177.42
750	2003-06-10	52	160662.3
750	2004-01-31	49	97630.93
750	2003-07-09	37	21899.02
750	2003-10-23	37	106879.95
750	2004-11-16	29	146959.26
750	2005-03-03	22	213160.35
750	2003-12-16	17	64664.64
751	2003-09-01	96	63233.52
751	2004-05-01	89	63422.76
751	2003-07-18	73	169584.26
751	2004-12-10	57	47253.04
751	2004-03-28	56	81323.46
751	2005-06-16	56	64950.97
751	2004-04-10	52	13963.05
751	2003-09-18	48	346819.03
751	2003-10-01	44	619942.14
751	2004-11-27	44	268988.73
751	2003-08-22	43	190748.24
751	2003-04-07	41	4029.9
751	2003-12-05	37	20965.62
751	2004-05-31	29	246188.78
751	2005-01-18	29	164138.84
751	2005-01-15	19	42533.35
751	2004-08-31	1	603345.8
752	2004-01-06	109	53126.4
752	2004-07-24	102	76821.27
752	2004-10-11	88	40264.91
752	2004-11-08	64	34012.09
752	2003-07-22	51	19083.9
752	2005-07-23	49	19744.38
752	2005-01-24	40	133032.02
752	2004-07-17	27	80309.18
752	2004-05-17	24	46456.22
752	2003-09-03	20	61859.83
752	2004-01-21	9	60871.48
753	2003-09-02	116	29847.4
753	2004-01-21	104	325165.22
753	2005-02-08	94	31762
753	2005-06-22	76	17993.85
753	2004-09-09	63	82306.48
753	2004-03-30	61	30006.81
753	2004-11-18	58	82702.9
753	2004-06-05	57	29733.84
753	2005-01-29	56	93793.62
753	2005-02-15	48	176279.83
753	2004-01-26	43	460239.51
753	2004-06-04	36	305138.88
753	2005-02-13	28	178195.35
753	2004-11-02	7	256250.9
754	2003-07-07	115	129248.57
754	2003-09-10	109	3077.35
754	2005-03-28	97	19541.91
754	2003-02-10	89	275177.31
754	2003-02-20	80	14385.63
754	2004-03-17	68	63519.23
754	2004-08-08	63	180168.27
754	2004-04-23	58	101164.09
754	2004-10-17	57	11804.36
754	2005-05-15	57	51633.78
754	2003-05-16	47	14889.55
754	2004-03-29	47	254469.4
754	2005-03-01	47	169518.27
754	2004-11-19	45	12280.55
754	2004-08-13	43	131951.2
754	2005-02-15	40	211431.98
754	2005-02-05	35	181767.61
754	2003-03-19	29	96150.81
754	2004-05-13	20	17564.4
754	2004-05-22	19	57778.08
754	2004-08-02	11	209253.48
754	2004-10-22	7	296909
754	2005-04-04	7	306885.26
754	2004-06-14	4	25279.26
754	2004-07-29	2	76297.02
755	2003-08-21	115	113746.17
755	2004-03-04	68	76073.23
755	2003-09-10	67	48049.8
755	2003-12-26	58	324734.61
755	2005-05-04	57	8997.57
755	2003-08-24	56	111410.2
755	2005-01-18	52	105881.18
755	2003-07-22	49	234917.42
755	2003-11-08	49	85799.14
755	2003-04-18	48	314523.63
755	2005-02-25	28	74148
755	2003-10-03	24	78590.29
755	2003-05-07	16	196439.36
755	2004-02-24	8	9004.32
755	2003-05-16	6	203429.68
755	2004-12-24	6	37159.47
755	2003-11-25	4	54025.24
755	2004-04-06	4	18489.6
756	2004-08-30	108	33535.17
756	2004-03-07	105	154310.11
756	2004-12-04	96	428613.83
756	2004-03-30	84	92791.5
756	2004-05-20	68	51787.43
756	2004-06-19	60	223369.01
756	2004-01-25	56	263383.05
756	2003-01-26	50	64550.9
756	2005-06-08	49	264681.49
756	2004-05-25	45	256554.27
756	2003-05-18	43	42737.79
756	2003-06-28	42	37007.62
756	2003-09-23	36	315507.13
756	2005-06-17	35	21935.23
756	2005-04-16	30	89743.09
756	2005-05-06	20	265303.59
756	2003-11-17	18	215579.3
756	2003-09-18	11	49047.47
757	2004-09-08	84	82679.31
757	2004-03-28	68	160359.45
757	2004-08-26	58	63668.42
757	2003-10-31	49	72794.66
757	2004-01-05	24	122338.99
757	2005-01-20	24	188740.91
757	2005-06-22	24	128024.32
757	2005-07-02	24	284696.7
757	2004-05-04	17	156217.46
757	2003-12-12	8	22083.82
758	2003-05-31	123	47257.93
758	2004-05-11	120	15372.06
758	2005-01-03	117	207786.77
758	2005-05-31	73	34613.4
758	2004-02-02	67	198853.27
758	2004-07-27	64	94554.07
758	2004-11-25	61	190631.28
758	2004-05-02	52	223568.96
758	2003-03-05	41	123828.94
758	2003-12-07	22	28917.9
758	2004-11-20	15	277086.26
759	2003-04-28	121	187623.85
759	2003-11-08	81	106388.82
759	2003-10-09	57	38316.6
759	2005-02-06	54	206768.51
759	2004-02-14	44	37837.28
759	2004-04-20	26	312265.64
759	2004-04-13	25	115833.53
759	2004-04-20	23	13615.56
759	2003-06-07	16	1969.1
759	2003-02-17	7	157648.45
760	2004-09-21	101	92996.81
760	2004-11-12	84	97157.85
760	2004-12-30	79	72127.6
760	2003-05-30	72	93892.17
760	2004-02-12	65	178805.08
760	2004-08-01	61	159463.22
760	2005-03-11	61	286983.32
760	2004-12-06	58	180628.7
760	2003-04-13	42	143306.19
760	2003-11-07	40	121866.1
760	2004-05-08	39	175906.75
760	2003-05-27	35	39948.17
760	2004-11-21	19	14684.26
760	2005-01-28	18	99395.1
760	2004-12-07	16	132503.32
760	2003-09-25	10	378303.08
760	2003-10-04	5	322924.48
760	2004-11-09	5	138895.49
760	2004-02-20	5	64356.26
761	2005-06-19	78	159254.45
761	2004-08-22	77	109139.1
761	2004-10-10	67	53346.94
761	2004-11-21	48	362583.55
761	2004-01-06	29	39947.9
761	2004-05-22	27	77902.94
761	2003-10-21	25	40098.55
761	2003-06-19	18	76696.21
761	2005-03-08	9	73108.14
761	2005-01-25	8	769054.17
761	2003-11-02	7	274926.75
761	2004-11-11	1	5429.9
762	2005-04-30	87	24506.9
762	2003-01-18	81	29018
762	2004-03-29	67	170091.36
762	2003-11-25	60	26266.7
762	2005-04-22	58	45448.22
762	2003-08-13	56	3179.82
762	2004-08-19	41	226753.53
762	2005-01-17	36	2049
762	2005-07-29	35	108633.53
762	2005-01-20	20	356021.32
762	2003-10-07	19	238943.64
762	2004-12-18	16	44533.84
762	2004-04-09	9	112942.31
762	2003-03-31	7	7912.92
763	2003-06-04	117	106114.17
763	2005-02-17	107	27649.21
763	2004-09-26	97	31501.61
763	2004-04-03	68	326361.47
763	2005-04-29	66	63309.96
763	2003-04-16	65	176107.66
763	2003-04-20	57	321416.55
763	2004-04-03	54	27644.8
763	2004-01-11	53	1758.32
763	2004-06-11	25	27371.3
763	2004-01-09	22	22074.2
763	2003-05-08	9	12885.03
763	2004-03-08	5	26156.54
764	2005-01-22	91	34692.84
764	2004-03-08	83	55754.02
764	2004-05-25	83	82659.9
764	2005-05-11	80	143888.92
764	2003-10-03	54	73882.21
764	2005-01-14	53	39086.76
764	2003-05-24	48	27741.05
764	2003-04-19	40	158431.53
764	2004-01-19	39	230232.6
